id,monomer
2ooa,False
4ou9,False
1qex,False
6fho,True
4z3g,False
5aig,False
4zdt,False
4chg,False
6nxf,False
3b21,True
6bwg,False
6a7v,False
4qn8,False
6o08,True
2ahu,False
2es9,True
3bqo,False
3dns,False
2x27,True
6d9n,False
4dkk,True
2php,False
6ei1,False
2qup,True
6dqh,True
5eyb,False
4d53,False
5y6g,True
2x4l,True
4v17,False
5y0t,False
1qfh,False
2gza,False
4g26,True
2pn2,True
6h7x,True
2g2q,False
6oqq,False
3ned,True
5f2t,False
6hqn,True
6b3a,True
3htk,False
5y78,False
6n1l,True
2pgw,False
5e3q,True
3wu2,False
2v84,True
3onj,True
2oj5,False
2c5k,False
1xrk,False
4r23,False
2fa1,False
5v87,False
1wiw,False
4wpm,False
6owe,False
5g3t,False
2qeu,False
4wzr,False
4o0a,True
4z7k,False
4fhr,False
6evn,False
3myx,False
1vi4,True
4iej,True
3m7k,False
6sf4,False
4o8s,True
4je3,False
3sig,True
4cpc,False
2zfn,True
1hlb,True
2g8s,False
2rkv,True
5wwp,False
5zib,True
3k6y,True
4wbq,False
5m9b,True
3dkr,True
5hiu,False
3eyi,False
5ysn,False
3hdu,False
1ukk,False
5yde,True
6nxi,True
5jaz,False
3lod,True
5d9r,True
6ofo,False
1e5k,True
3c9f,False
4ygb,False
3uuw,False
3igm,False
5jxm,True
4nl9,False
5x3d,True
1fcq,True
2car,False
2rjo,True
1y43,False
4zdj,True
1wy6,True
1mxr,False
6e1f,False
5xbj,True
3ho7,False
6gqd,True
5wd6,False
4zwn,False
1nui,False
6d2v,False
5chl,False
5e8j,False
2j4o,True
4pvk,True
1pl8,False
5k7f,False
1fd3,False
5nrr,False
1g8m,False
2gud,False
3by7,False
4emo,False
4cmr,False
5u7f,True
3f8x,False
5j4o,True
1ytv,False
2yeq,False
5cwl,False
3okp,True
2r16,True
3qbt,False
1d4a,False
3h74,True
5uqj,True
3ost,True
3v7i,True
4gip,False
3u2a,True
3bwz,True
4m8o,False
1m0w,False
5xln,False
3zl8,True
5e9p,True
3djm,False
5mv0,False
6owk,True
3mnf,True
3id1,True
3ats,True
5swi,False
6hwj,False
3iee,True
5c5z,False
1vzj,False
1r7j,True
4ycb,False
6o54,True
4fpp,False
6flk,False
4q6u,False
4luk,True
4pe6,False
4a5u,False
4n01,False
2c5a,False
1ffy,False
3w4t,True
3ueb,False
1svs,True
6e5y,True
3wa1,True
5zhz,True
3teb,False
2w50,False
1f3u,False
4gqo,False
6g96,False
4r0g,False
2f07,False
1saz,True
2dpm,True
6at4,False
6jg9,False
5nny,False
2gt1,False
5xvt,True
6n73,False
2ve3,False
1hn0,True
4nno,True
6iqc,True
5lbd,False
1urj,False
4f2e,True
5oj5,False
3elf,True
6ar0,True
5iqj,False
2fa5,False
1na6,False
3w07,True
3vp7,True
6o5j,False
3frm,False
4ozb,False
3q2i,True
3fcm,False
5d2e,True
1he1,False
5xyr,True
3lhx,False
4onr,True
2i6h,False
1cid,True
5o2x,True
1use,True
4gvq,False
6cxb,True
4hrv,False
4wy9,True
2rau,True
2c61,False
5bu3,False
4uvj,False
2ddz,False
1m1q,True
4mb0,False
4ytk,True
3gwi,True
2w6k,True
2pv2,False
3nqi,False
3kea,False
5awf,False
1o6o,False
3oao,True
3nrl,False
1q8d,True
3o2t,True
1qcs,True
4yji,True
1u9p,True
6jpr,False
1b33,False
5l4l,True
1o4w,True
5xka,False
3vii,True
2xi7,False
3g3t,True
4ymy,True
3pt8,False
2cme,False
2z26,False
3mcz,False
6qgx,False
2dbn,True
5tpi,True
6aep,False
2yvi,True
3mdn,False
3qi7,False
2hx1,False
6omp,False
2x6r,False
1u2k,True
4jiu,True
2wjv,False
5szh,False
6gpk,False
3t6a,False
3e8m,False
3hxj,False
4acj,True
4ncb,False
3p4h,True
1dj0,False
2zrr,True
1b0n,False
6h20,True
5vz4,False
4esn,False
4lji,False
5yby,True
1wwc,True
1bx7,True
2ccq,True
2eh3,True
3f7c,True
6dfl,False
3vwc,True
5bpz,True
4l3u,True
5w2f,True
3a6p,False
3i5q,False
1nth,True
2oez,False
3k0b,True
3qnm,True
4lvn,False
5ywj,True
5i5d,False
3jtz,True
2zqk,False
3ixl,True
4evy,False
2x3l,False
4xo1,True
5yj6,True
5xef,True
5cot,True
1nfp,True
1p5z,True
6a9s,True
6a3a,False
2fe5,True
3sl9,False
3id6,False
3t4r,True
2gsc,False
2ynq,False
5wx8,False
4zsf,False
5xaq,False
3dml,True
4ntk,False
3gqx,False
2d7v,False
5o6h,False
6r2m,False
2pof,False
4rn3,False
5i5n,False
2q0t,False
2jby,False
3hkw,False
3e0x,False
3kgy,False
3e48,False
6hqk,True
3hlx,False
3ga4,True
3bs6,False
3sum,False
5i4a,False
6a80,False
3g36,False
4p02,False
1q8b,True
2nsz,True
4leb,False
6ihj,False
4oe9,False
4s1h,False
1h16,True
6edv,True
1gak,True
4a7u,False
5gzt,False
2h9a,False
2xvc,False
3lso,False
2qyt,True
2rfr,True
4omb,False
3dp7,False
2pqx,True
4mea,False
1s7z,True
5exh,False
2gti,True
6a6c,True
6cb7,True
5hkq,False
2fnu,False
5dwa,False
3d7a,False
4p1n,False
6mab,True
3g0m,True
1m1e,False
4uuy,False
3vcf,False
2jh3,False
2rff,True
3ndq,True
4qm9,False
2xg5,False
3ts9,True
3h09,False
1qsm,False
3v6g,False
2xap,False
2xsk,True
6a3k,True
3erw,False
4co6,False
4ys0,True
1w0n,True
3b9t,False
1w1w,False
5szc,False
3n1f,False
4hi8,False
2gan,False
6n72,False
5c8w,False
1m55,False
1xly,False
5t39,True
4p09,True
3nra,False
5g1s,False
6ojj,True
3pe9,False
5i4q,False
6j9l,False
1l1l,False
1eaq,False
3isa,False
5h7k,True
1iib,False
5kew,False
5x5m,False
5xn3,False
2b9d,False
5t2p,False
4l4q,False
4kdd,True
4pav,False
5edf,True
6fan,False
1oi7,True
2w5e,False
6pdm,True
5ctd,False
5y2s,True
3bpk,False
2w15,True
4q98,True
4fc3,False
2zko,False
1oa8,False
5dm2,True
1wkc,True
6eac,False
5h6z,False
1ors,False
3jvo,False
3o10,False
2p4z,False
1yre,False
6i4h,False
2q9u,False
6ail,True
1iar,False
2zz8,False
2ehz,True
5v3n,False
4bc3,False
2rdc,False
4zzf,True
4jo0,True
4uds,True
2yqy,False
3shp,False
2g7s,True
6ob7,True
5h3k,True
1mun,True
3p8c,False
6da0,True
4b6w,True
2e7j,False
1bhe,True
1k0i,True
2aal,False
3lmm,False
1g3k,False
4dve,False
3dbo,False
3ctw,False
6gs6,True
6b8w,False
3nyt,True
5m3k,False
2qq4,False
2xty,False
3fym,True
1gwe,True
4llo,False
4wbt,False
3mst,True
2ja4,True
3ni7,False
4kku,False
3d2l,False
3f6o,False
2a5z,False
5ycq,True
3c1y,False
6h3s,False
5hst,False
4hc9,False
5lal,False
2owl,False
4kdr,True
1xub,True
4yyc,True
2d42,False
2ob3,False
4ml9,False
2yvt,True
2gdm,True
2cg5,False
6a6i,False
3pvv,False
6efw,True
6ch1,True
3ns4,True
1v5i,False
3h3l,False
5l0y,False
1y93,True
5fzo,False
3cbn,True
4n03,True
1kwg,True
3mvu,True
6p1b,False
5gji,False
2v6k,False
4tx3,False
3le4,True
1zk8,False
1tu1,False
4m1x,False
2yby,True
2olm,True
1rl0,True
3fge,True
3ipr,False
2ox7,False
4yu6,False
4rw0,False
4psf,False
5myp,False
4yv9,False
5d16,False
4ovx,True
4yec,False
2wm3,True
3t5n,False
2o8r,False
3fdq,False
2qwu,False
3m1x,True
2a2f,True
5m29,False
5ncg,False
1zym,False
5fsv,True
3htu,False
6nvy,False
3qy9,False
3ond,False
4bfg,True
1z1s,True
3fbg,False
2qzi,False
5mzw,False
2oa2,True
1h4a,True
6db1,False
4agr,False
4nob,True
2vb1,True
3b0g,True
3whj,True
4mnu,False
3nzt,True
4ar9,False
2rc3,False
1o13,True
4k6j,False
1uku,True
2rld,False
2qib,False
4owt,False
6g7w,True
3qkx,False
5isv,False
4l6h,True
3ajb,False
2vyo,True
3l4n,True
4mp0,False
6eko,False
2v75,True
3gr3,False
5ufy,True
5e7h,True
4kop,False
1htr,False
3wtd,False
2qjl,True
6hhu,False
5y7d,True
3i2v,True
5tgf,False
3fds,False
3gia,True
2g1u,True
3rof,False
2d7c,False
6e8a,False
1em9,False
2ex2,True
5h4u,False
4aik,False
5ums,True
3r90,False
3io3,True
6mrr,True
5z99,True
5izs,False
2q6k,True
3frh,True
1jmk,False
4afk,True
3omd,False
4zqa,True
3evy,False
5c8g,False
3lyh,False
1gpr,True
5edx,False
3dsb,False
6r1j,False
1lqv,False
5gha,False
5bup,True
3g21,True
4akf,True
4knh,False
4p53,True
1usg,True
4m2m,True
4a8j,False
4d0q,True
1zl0,False
1zk4,True
2wzp,False
3grz,False
1v77,True
3e1r,False
2jc9,True
3a57,True
1f9f,False
1usm,True
4emn,False
5edl,True
2pww,True
4lld,False
1u14,True
6oq7,False
5hop,False
3vmn,True
4max,False
3dxe,False
3fju,False
4b0m,False
4qdj,True
3r15,False
2bm8,False
4wp9,False
5it3,False
4xom,False
4crh,True
5fd4,False
5ohq,True
6ghu,False
4j42,False
5ldd,False
2y5p,False
4yn3,False
4qmd,False
4ici,True
3r9f,False
3k8p,False
1mus,False
5nlg,True
5c8h,True
6gx9,False
6c0y,False
3sbm,True
4zpc,True
2gsv,False
5gj7,False
4kbb,False
1z5y,False
2ra9,True
5ee0,True
4b6g,False
3ksp,True
2efe,False
3ks6,False
2opt,False
4xjx,False
1sg4,False
4j05,False
2h0u,True
2zzt,True
3k63,True
1zc6,False
1qst,True
3gpv,False
1kko,False
4he7,True
1rwz,True
5hzd,True
6dwd,False
4qxb,False
4tsd,False
6blk,False
5vj2,False
6cz7,False
2qub,False
3tj1,False
3fmy,True
3sx6,True
2cio,False
2o55,True
3tbm,False
5tab,True
5l2d,False
2i74,False
3kny,True
2ch5,False
5ya6,False
6ff0,True
5dxe,False
1ve4,True
4psu,True
3e2u,False
3pg6,False
4xtb,True
2i71,False
5fce,False
3pve,False
5vug,True
3vgi,True
1e58,True
4nn2,False
5opf,True
6k1z,True
2nzc,False
3w7t,False
3bge,False
4i8o,False
3hlk,False
1ufi,False
4eog,True
1nuu,False
5olt,True
3pmc,False
3lw3,False
3odt,False
6iml,False
3rv1,False
5tsz,False
6idx,False
6b7l,True
5tzn,False
1aep,True
1o22,True
4dd5,True
2wzo,True
2bdv,True
3iuw,False
3ly7,True
4zvf,True
3u28,False
4r9i,True
3c6a,True
4nv0,False
2wef,True
6h8g,True
3may,False
2wtk,False
5wai,False
5i6r,True
3ceb,True
5htx,True
4f54,True
1u3e,False
2v05,True
6cwx,False
2wdq,False
3dkm,True
5zb2,False
1i58,False
1ups,False
6nn5,False
4k94,False
4kq7,False
4ci9,True
6g4j,False
4nsx,True
4zch,False
2wkd,True
3kmi,False
2dc4,False
4d5t,False
5cph,False
2gkg,True
3nb0,False
3gd7,False
3db2,False
2ja9,True
4hs1,True
2e52,False
5jja,False
4x9m,True
3oc8,True
3iqu,False
4jcm,True
2x5h,False
2w18,True
5c9f,False
6e5x,False
4qek,True
4uz8,False
2dsk,False
5gv3,False
6h1q,False
2jek,True
3no6,False
2fcl,True
5yh4,True
6nya,False
6eer,False
2nrr,True
4cs4,True
1i5p,True
3owc,False
3cl5,True
4jhc,False
1g8a,True
4wv4,False
5zlr,False
5h5f,True
3nph,True
2oln,True
3mdm,True
2cvi,False
6h2x,True
5jkq,False
4ay0,False
4bfc,True
6dnz,False
1mix,True
3zpn,False
5gmt,False
3s6p,False
4h6q,False
2ehp,False
3umh,True
5c9n,False
3p9z,True
5opq,False
5vfa,False
4p42,False
3qvl,False
3kb2,False
1o98,True
1t9h,True
6fpg,False
6bw6,False
6h4e,False
3eus,False
2quo,True
4nzg,False
5g51,True
4pe3,True
4exb,False
3ufi,True
4b9g,False
2v8i,True
2opl,False
2v3g,True
3mvp,False
5t51,False
4l2w,False
3kkc,False
6e63,False
5j6y,True
3n6t,True
4yom,False
3dpt,False
2ych,False
6hx9,False
3ha4,False
4txd,True
6iv9,False
2isk,False
6n63,True
1nnx,True
1smv,False
3g3z,False
3qwg,False
3k9t,True
5kvc,False
4xu4,True
5djo,False
2oeb,True
1jey,False
6p28,True
6jle,False
1mij,True
3rlg,True
6oe6,False
5fr7,False
2hcf,True
2okt,True
5t7z,True
1qwr,False
6r3u,True
2od0,False
6f1e,False
3ju7,False
1u07,False
5dlb,True
5cgq,False
5j03,False
5m10,True
5j49,False
5lcy,False
6ovz,False
5umu,False
3glv,False
2bwr,False
1dp7,False
4ftb,False
1tfe,True
1w6s,False
4n8g,False
5a9d,False
2jdj,False
3fgh,True
2iy9,True
3mvc,False
3nb2,False
4be3,False
1t6a,True
4ymu,False
4ccs,True
4af1,True
4jo7,False
4ntq,False
4a0e,False
5j1g,False
3pw3,False
5fql,True
5aot,True
5opb,True
5h1n,False
1p6o,False
4f2l,True
1aol,True
1m1z,False
4xj5,True
4l9p,False
1oo0,False
4bsz,False
4esq,True
4n49,True
3iax,False
5zkm,False
2v9v,True
5ce7,True
4f98,True
1qzg,False
3rrk,True
2ciu,True
4xxb,False
4l9b,True
3hwp,False
2ane,False
2xsa,True
5dcl,False
4ix3,False
3wt0,False
6eqm,True
3ry3,False
6jy5,False
2rji,False
2nvh,True
3l4a,True
4jhm,False
6s2m,True
4yz6,False
5xtk,False
5v1t,False
3ui4,True
2qee,False
1wth,False
2p0s,False
4hjh,False
6r4k,False
3es1,True
5bvl,True
3bhd,False
3oy2,False
4ief,False
3r1x,False
3ife,True
4l9e,True
3h4c,True
2yic,False
2w2g,False
2prx,False
6g9x,False
5kxf,True
1mk4,False
3e54,False
2bog,True
4euu,False
3urz,False
4hfq,False
4bwq,False
5lgd,False
5x14,True
3vp9,False
2v66,False
5dil,False
1h72,True
3r4i,False
4h3w,False
1am7,False
4y0f,False
1qqf,True
5hml,False
4fye,True
4iqz,False
1p0h,True
2wsw,True
5x62,False
5mfa,True
1v0w,True
2vxz,True
5yvi,False
3ldt,True
5j98,False
5b08,False
4fle,True
4rp3,False
4muv,False
2vk8,False
4cbp,False
1s3s,False
2a1j,False
2azk,False
4iiy,False
4zwo,False
6fba,False
4bgb,False
4ygt,True
4p3h,False
1njh,True
3hvw,True
3qsl,False
5imu,True
3rl5,True
1ykh,False
6ens,True
5cfj,True
4cad,False
6a1i,True
5tcs,False
1ylx,False
6izh,False
3h2b,False
3vpb,False
3gon,True
5h4s,True
3fk8,True
2jg0,True
3zfp,True
3jsz,True
4gei,True
3esl,False
4ndo,False
4mjf,True
5wzj,False
2wad,False
4fyy,False
3ois,False
2d8d,False
3vc8,False
6r3r,True
1zld,True
4yx1,False
4e2u,True
6a5c,True
6jib,False
2fzp,True
2gbo,False
4js1,True
4u9h,False
1rp3,False
5ky9,False
1lni,False
3kkf,True
2idl,False
5sv0,False
2pbd,False
3lh2,False
4wfw,True
4j0x,False
2igi,False
5ub3,False
4la2,False
2rb7,False
1lmb,False
6rco,False
4x9x,True
3edv,False
5tcb,True
5ncj,False
2vvm,False
2oxl,False
5gkv,True
2x0d,False
2bh1,False
5h2w,False
3h8d,False
3e9k,True
5yhh,True
3fgr,False
5vip,False
5vb9,False
4bgp,True
2hje,True
1ji7,False
3qao,True
4o9b,False
4tko,True
3znv,True
5f67,False
1ss4,False
5wwo,False
3pu9,False
1xd3,False
3gve,False
5xvr,False
5nvm,False
2i51,False
4rdq,False
3ih6,False
1z67,True
2iaf,True
4fx5,True
2q3t,True
4dim,True
3n4j,True
5agi,True
4jdx,False
6evs,False
6on1,False
4cw4,True
6g3e,True
3q5w,False
1q67,False
2zkm,True
5z4a,False
5azx,False
4err,False
3bqx,True
1rj8,False
3mzo,False
2cc6,True
4g6d,False
6s0b,False
4cdp,True
6r56,False
3fhk,False
3rkl,False
4xea,True
5fyd,False
2cdu,False
2xt2,False
4ypo,False
3wwl,True
6fl9,False
2q37,True
1q1f,True
4cdj,False
4r12,True
3k01,True
6od1,False
3hsh,False
5ygh,False
3hx8,False
3klq,False
1vp8,True
6oau,False
4dzi,False
5jg9,False
2vqg,False
4opw,False
6a8z,False
1aoc,False
3o0g,False
6cp8,False
4otp,True
4adn,False
7a3h,True
2v0x,False
4ql0,True
1wrd,False
4tvv,False
3r45,False
6aok,True
2p4f,True
2vhj,False
2pig,False
6hxa,True
3c6k,False
1via,False
2gu9,False
2vfr,True
6q9j,False
2w7z,False
3tos,False
4hbd,True
3qzb,True
3pnr,False
5oar,False
1ng6,True
6a58,True
2nnu,False
3tl4,True
4pne,False
4lgc,True
1hdf,False
5x03,False
2gfq,False
2b0t,True
4qe0,False
1x6i,False
3mmg,False
5tse,False
4h0c,False
6inr,False
1zzg,False
5xrj,True
3eqx,False
5hwn,False
3r5t,True
2aam,False
4mlo,True
2oqg,False
3sno,True
2gd9,False
1dev,False
3dhu,False
3hn7,True
6n1m,True
4p0d,True
2iaz,False
1sh8,False
1dml,False
3pe7,True
5y69,False
5l73,False
3d2u,False
5iff,False
5wsf,False
2di4,False
3p1g,True
1ya5,False
1efd,True
2hw4,True
3gwb,False
1mwq,False
5w7b,False
6h1e,False
2xp1,True
2okx,False
6gyw,False
4i2z,False
5m45,False
1yx1,False
2o8g,False
4p3a,False
3kk4,False
2cx1,True
5bw0,False
2wfi,True
5uwb,False
2bii,False
3nje,False
5f2k,False
4dyn,False
5nzo,False
6ad3,True
3k1z,True
3ej9,False
5br4,False
3hwc,False
4o1e,False
6gg7,False
1h21,False
5zb8,False
3ll5,False
5w93,False
3s93,False
5ngw,True
5tl4,False
1ei7,False
5gut,True
6h8f,False
6hlm,False
6mgp,False
1sei,False
4mwi,True
5vzu,False
5aea,False
3zn4,True
2bb3,False
4mfu,True
4uul,False
4ud4,False
5xlm,False
4ywz,False
5dbl,True
2ge7,False
5jqn,True
3sjr,False
3q1x,True
3u88,False
4krw,True
3q6k,False
5uzx,False
2imq,True
1xju,False
4bjs,False
3ucs,False
6akq,True
5yge,False
2vkj,False
1ry9,False
2auw,False
1cyw,True
3mgb,False
5frp,False
5n7e,False
4uiq,False
2z51,True
3m8k,True
3hx3,True
3jr1,False
2hi0,False
2oy9,False
5wsv,False
3zja,True
5kxh,False
5e04,False
5me5,False
3itq,False
2qjf,False
1nyc,False
1n7z,False
3anp,False
1i3j,False
2v8q,False
5nio,True
5u0i,False
1xe1,True
4nkg,False
5o75,True
2jh1,True
1q0p,True
3v62,False
2euc,False
3sjh,False
6gku,False
4yhv,True
3tzt,False
3m9l,True
2ret,False
5w2i,True
5i5m,False
3ljb,False
6o2k,False
5f7r,False
1j5u,True
5ytq,False
4pww,True
3qek,False
1sfu,False
6g15,False
2fbq,True
4ehu,False
2xfv,False
4awx,False
4eys,True
2ex5,False
5xv0,False
3eo4,False
4zcr,True
5lx9,False
3ucp,True
2fhz,False
6akm,False
2nxo,False
5xzg,False
4lrt,False
4qre,True
4e6n,False
3udf,False
1h3j,False
3ll3,False
2xwu,False
5e3e,False
3fs8,False
5ehi,False
5lxe,False
5cl2,False
6dop,False
1f3v,False
4job,True
3nec,False
5kdw,False
3dtn,False
5u81,True
6ekk,False
3m73,True
1ui5,False
2gnx,True
2z5w,True
4wfc,False
2g3b,False
2gm3,False
3wuz,True
3aqq,False
4ng2,False
5xu0,False
1w1h,False
1unq,True
2z30,False
4h7w,True
3vhx,False
3dh1,False
4nog,False
5eur,False
2x34,False
1k2e,False
6fdf,False
3ff2,True
1yzv,True
1ax8,True
3mq0,False
3e4v,False
3r2p,True
1kzf,True
2eth,False
4ohc,False
4xpm,False
2ope,False
2i15,False
5fqe,False
5zee,False
4g2c,False
4e9l,True
1bgf,True
5wm1,False
4neo,True
6fjy,False
3ub6,False
2q22,False
1g8k,False
3lae,False
3emx,False
3cjj,True
6a9w,True
3im3,True
2b99,False
1vpt,True
1b25,False
2o2g,True
4oyd,False
2v1m,True
4trk,True
3u1d,False
3vr0,False
3h0d,False
2fwh,True
3fi9,False
1vhq,False
3pas,False
2rgy,True
2zxr,True
1ofu,False
3tl8,False
2f2e,False
5ng9,True
1s9r,False
3mdp,True
3e7j,False
3abd,False
4dvg,False
4rap,False
3m84,False
3dmw,False
3bt3,False
2zca,False
4ogg,False
5aqm,False
2fdo,False
2pne,True
6pfx,False
3afo,False
6q82,False
2gyq,False
4tse,False
5wql,False
4pas,False
2g8l,False
6mas,False
6hfo,True
3edf,False
4hvt,True
4mi8,False
2o7r,True
4ocv,True
1t6c,True
5xf9,False
4uzg,True
2q1w,False
2i06,False
2a65,True
3hxl,True
3f1z,False
3abi,False
1c7s,True
6aeo,False
3r2q,True
6b2y,False
1xuv,False
3sz3,True
1wcv,True
3mtu,False
2woz,True
6hf2,True
1sz9,False
1nep,True
6dr8,True
5ig9,False
5yal,True
4iab,False
4mp8,True
5hal,True
4ds2,False
6dlb,False
5hj9,True
5b64,False
3e9n,False
1nzn,True
3mxz,True
6ar7,False
2v57,False
6iik,False
1u8v,False
1ydx,True
2bfd,False
2ynk,True
5ze0,False
1t6u,False
3qra,True
2r7d,False
3h4t,True
3u8v,False
1hek,False
6a4m,True
5d2k,False
3h2s,False
6n20,False
4bu0,False
3bed,False
3ff4,True
3oq3,False
5qoq,True
3w3y,False
1tig,True
1qqe,True
6eno,True
4umg,True
4bkw,True
6el8,False
3g9g,True
6nuk,False
2fq4,True
3r75,False
3oqp,False
2xhf,False
2de3,False
1oru,False
4dox,False
1i4d,False
5xz7,True
3kiz,False
6ok1,False
5cuk,True
6jls,True
4ldv,True
5wb4,False
6qsp,False
2ffg,False
4mzj,False
2ev1,False
5nz7,False
5b5i,False
4q5e,False
5h9f,False
1n71,False
5ixi,False
1g8p,True
1d2z,False
1w8i,True
5czy,True
1kxo,True
3rgu,False
6q76,False
3gs9,True
3c9a,False
2fgy,False
2bhu,True
6gt9,False
4kw3,False
5z38,False
5uqd,True
5x5v,True
4qan,False
1wkq,False
5un7,False
5c1m,False
6b3p,False
3eo6,False
2zf9,False
5vx5,True
4fdw,True
4efo,False
4rv0,False
6cr0,True
5nen,False
5ydu,False
5xkr,False
6al5,False
3pkz,False
4b2o,False
6a3t,True
1pko,True
5d88,True
6r3z,True
3bux,False
3fsg,False
3g3l,True
1xe7,False
3v3t,True
3fbi,False
6ia8,True
4o9l,True
3wx6,False
4jbu,True
1m22,False
4yu8,True
3ft1,False
6hhk,False
4ozk,True
6iw3,True
2f9d,False
2nr7,True
3iuz,True
2i2x,False
4bqn,False
4o00,False
3hx9,False
3ofk,False
3g74,False
6ehb,False
3fid,False
4joq,False
4yj1,True
3htr,False
3ahn,False
3g5t,True
4xp7,True
2bcm,False
4oge,True
5js4,False
3i38,False
1zr6,True
5ngd,False
6j9b,False
6gk4,False
1wy5,False
5tdy,False
6iei,True
3agn,True
5wzq,False
2ed6,False
1tuv,True
4ds7,False
4noe,False
3cjx,False
2c35,False
3ci3,True
4mko,False
3v67,False
6m7x,False
4q2l,True
3skv,False
1u2w,False
4m7t,True
3k7i,True
2i3o,False
1nsz,False
2clb,False
6hg7,False
6exa,False
6imf,False
3kwr,False
6hfg,True
5sv5,True
2j0s,False
6i9a,False
6qvf,False
2r4g,True
2x57,False
1n1j,False
4egu,False
3noj,True
3vxc,False
1go3,False
4e6w,False
3fh1,True
1c5e,False
4ap5,False
3fm2,False
6ask,True
4ghn,True
2wbf,True
6j4n,False
1ufy,True
5uqs,False
4lqz,True
3dcz,True
5n22,False
2et1,True
2zy4,False
1mai,True
2ia7,True
4yrd,False
4lrj,False
3f14,True
5iuc,False
4uzr,False
6fsf,True
3pl0,False
4zjh,True
4xdn,False
5wgx,True
1vke,False
6g9s,True
3i2k,True
6j05,False
3v4k,False
3gf6,False
2o62,False
3suk,False
3oep,True
5ut3,True
1s5u,False
1jhj,True
3ic9,False
3zn6,False
3m4a,False
5w0g,True
4rd8,False
4gt9,True
4pui,False
5a9h,True
4ifd,False
2hiy,False
5ky5,False
6gkd,False
2ha9,False
2p2u,False
5o51,True
3pf6,False
1pn0,False
2yg2,False
4aq4,True
5vl9,False
6r41,True
4qqg,False
1vpm,False
5ngo,False
4xuu,False
5ep2,True
1a73,False
1s2x,True
4ped,True
6hj6,True
3n75,False
6gv3,True
2zdj,False
3iv1,False
3fl2,True
4blq,False
5th5,False
4lo6,False
4eh1,False
5ggn,False
6f2m,False
3eki,True
3cpk,True
3edo,False
5gxe,False
4w66,False
1vk3,True
4g9y,True
5aiz,True
3r9m,True
5abx,False
5wyg,False
2pml,True
5ipy,False
3od1,False
1svf,False
3u4z,False
6in7,False
1wol,True
4hvk,True
3f95,False
3lzk,False
4njc,False
3soo,False
3m2t,False
6gjf,False
2d00,False
3uce,False
1rkt,False
3u1l,True
3pc7,False
3pu5,True
3ci9,False
6i86,False
4c08,True
1q3i,True
4l1n,True
3n17,True
6i2p,False
6i5r,True
3dty,False
2y26,False
5wje,False
5epw,False
4htg,True
2raa,True
1lnw,False
6jki,False
2irp,False
6oux,False
3aei,False
6efu,False
3pt5,True
6e7r,False
4ole,False
6exx,True
6f7d,True
4z67,True
1bco,True
3w6b,False
1hz4,True
1rku,False
2d58,True
4i1l,True
3key,True
5jbl,False
3fm0,True
6fv5,False
6mq7,False
4a4j,True
5hbp,True
2xki,True
6b9m,False
3txn,True
6e3a,True
5u69,True
5d3k,True
1l3k,True
2yxo,False
5hk1,False
3fgy,False
5zwu,True
4n3x,False
6bhc,True
5ljp,True
3wiw,True
2vpz,False
5n0l,False
1nig,True
6j38,False
4uci,False
6h0c,True
6p61,False
1vyr,True
4noa,True
5zzu,False
2v82,True
4zr8,False
4iqn,False
5ilb,False
3ei3,False
2vfo,True
4xkz,True
4hgz,False
6myd,False
1jyh,True
1hi9,False
3u5s,True
2wp7,True
4m6b,False
6bwr,False
3rbs,True
4rya,True
2qw5,False
4yud,True
3dup,False
2d1s,True
3zxn,False
5syr,False
1vkh,False
3l6b,True
4gou,True
6nqj,False
3v5c,False
4jja,True
2w1r,True
5b0n,False
3s30,False
1yqs,True
5gv8,True
4xb6,False
6ecb,True
5nul,True
5cuo,False
2vzy,False
3sy1,True
2anx,False
3eto,False
2frg,True
1d2t,True
2b4a,True
3a9i,True
3s9d,False
5t1i,False
6orj,True
4a3z,True
3rpf,False
1sfp,True
5dzm,False
2j69,False
2vrs,False
6nvl,False
2r1i,False
4l2i,False
1gpj,True
3bmz,False
6b7p,False
3ie7,True
6ey0,False
3mb5,True
4ovm,False
2pd0,False
2nr5,False
1jb7,False
2w3y,False
5yi6,False
4f0z,False
4z8t,False
3tee,True
1ois,True
3h3i,False
2hra,False
5f2h,False
3ega,True
2zdp,False
5ly3,False
5bra,True
2xvo,False
2uwj,False
4tve,True
5lzk,False
4ynh,False
3o14,False
2cxa,True
6bl5,True
5d22,False
4yd8,False
1qfj,False
4ry9,False
4eic,True
4zqu,False
3bmb,False
3r0n,True
2waw,True
5e56,True
5jaw,False
1nkz,False
1rtw,False
3chj,True
4d74,True
2fel,False
6h96,False
5l37,False
2qed,True
3a07,False
4e29,False
3brv,False
4yf1,False
5h0q,True
2qgv,False
3cec,True
2iuw,True
2xts,False
3lkd,False
4lon,True
3ng9,False
2fa8,False
4m4u,False
1h3o,False
1vkf,False
1uoy,True
4eae,False
5jig,True
1upk,False
6ohi,False
6h2y,False
2yfa,False
1gu7,False
3no3,True
5cq2,False
4x90,False
4oun,True
1vrb,False
3fov,True
1rki,False
6hx1,True
6ejq,False
1jcd,False
6n85,False
1jiw,False
3c4a,True
2jbw,False
1jx7,False
1qv9,False
2veq,True
2db7,False
5ojy,True
2q83,False
4a4y,True
2c0z,True
3zc4,False
3qj4,False
5y2z,False
1q6z,True
5lxf,False
3h7i,True
2nx9,False
